date,mdate,companyname,companyid,Oil sector,Airline sector,r,r_f,r_mkt,r_xle,xs_mkt,xs_xle,xs_firm
,,,,,,,,,,0.6510%,0.6904%,1.1874%
,,,,,,,,,,,,
,,,,,,,,,,,Airlines,1.1634%
,,,,,,,,,,,Oils,1.2060%
19663,2013m11,PHILLIPS PETROLEUM CO,13928,1,0,-0.0054730279,9.72000E-07,0.023912761,-0.0012674463,0.023911789,-0.00126842,-0.005474
19693,2013m12,PHILLIPS PETROLEUM CO,13928,1,0,-0.029532986,1.53000E-06,0.026196547,0.028704634,0.026195017,0.02870310,-0.029535
19724,2014m1,PHILLIPS PETROLEUM CO,13928,1,0,-0.080679469,4.17000E-07,-0.029955011,-0.057959609,-0.029955428,-0.05796003,-0.080680
19755,2014m2,PHILLIPS PETROLEUM CO,13928,1,0,0.034781985,8.33000E-07,0.04628982,0.051211372,0.046288987,0.05121054,0.034781
19783,2014m3,PHILLIPS PETROLEUM CO,13928,1,0,0.057894714,1.25000E-06,0.0044357283,0.021071041,0.004434478,0.02106979,0.057893
19814,2014m4,PHILLIPS PETROLEUM CO,13928,1,0,0.056289967,8.33000E-07,0.0014230843,0.052548848,0.001422251,0.05254802,0.056289
19844,2014m5,PHILLIPS PETROLEUM CO,13928,1,0,0.085215904,5.56000E-07,0.020251282,0.016748451,0.020250726,0.01674790,0.085215
19875,2014m6,PHILLIPS PETROLEUM CO,13928,1,0,0.072429329,1.11000E-06,0.028027399,0.055080466,0.028026289,0.05507936,0.072428
19905,2014m7,PHILLIPS PETROLEUM CO,13928,1,0,-0.029380569,4.17000E-07,-0.020529615,-0.034665346,-0.020530032,-0.03466576,-0.029381
19936,2014m8,PHILLIPS PETROLEUM CO,13928,1,0,-0.015515131,2.08000E-07,0.040290773,0.021835877,0.040290565,0.02183567,-0.015515
19967,2014m9,PHILLIPS PETROLEUM CO,13928,1,0,-0.057867575,5.56000E-07,-0.025125347,-0.077507183,-0.025125903,-0.07750774,-0.057868
19997,2014m10,PHILLIPS PETROLEUM CO,13928,1,0,-0.015429663,4.17000E-07,0.037308317,-0.0045738518,0.037307900,-0.00457427,-0.015430
20028,2014m11,PHILLIPS PETROLEUM CO,13928,1,0,-0.086183347,2.78000E-07,0.020212194,-0.089657202,0.020211916,-0.08965748,-0.086184
20058,2014m12,PHILLIPS PETROLEUM CO,13928,1,0,0.045254998,1.11000E-06,-0.0035814727,-0.0022935471,-0.003582583,-0.00229466,0.045254
20089,2015m1,PHILLIPS PETROLEUM CO,13928,1,0,-0.088039361,4.17000E-07,-0.027105996,-0.045603845,-0.027106413,-0.04560426,-0.088040
20120,2015m2,PHILLIPS PETROLEUM CO,13928,1,0,0.046356421,4.17000E-07,0.056000657,0.04592976,0.056000240,0.04592934,0.046356
20148,2015m3,PHILLIPS PETROLEUM CO,13928,1,0,-0.045092005,6.94000E-07,-0.010326237,-0.011649821,-0.010326931,-0.01165052,-0.045093
20179,2015m4,PHILLIPS PETROLEUM CO,13928,1,0,0.090909094,6.94000E-07,0.0086387536,0.065738574,0.008638060,0.06573788,0.090908
20209,2015m5,PHILLIPS PETROLEUM CO,13928,1,0,-0.051860921,-1.39000E-07,0.010356373,-0.051886804,0.010356512,-0.05188667,-0.051861
20240,2015m6,PHILLIPS PETROLEUM CO,13928,1,0,-0.035646994,2.78000E-07,-0.019239653,-0.034777436,-0.019239931,-0.03477771,-0.035647
20270,2015m7,PHILLIPS PETROLEUM CO,13928,1,0,-0.16903868,1.39000E-07,0.012304676,-0.076902688,0.012304537,-0.07690283,-0.169039
20301,2015m8,PHILLIPS PETROLEUM CO,13928,1,0,-0.023639228,8.33000E-07,-0.060059883,-0.042519424,-0.060060716,-0.04252026,-0.023640
20332,2015m9,PHILLIPS PETROLEUM CO,13928,1,0,-0.024211643,2.78000E-07,-0.033820637,-0.071748964,-0.033820915,-0.07174924,-0.024212
20362,2015m10,PHILLIPS PETROLEUM CO,13928,1,0,0.1442183,-2.78000E-07,0.074186891,0.12613948,0.074187169,0.12613976,0.144219
20393,2015m11,PHILLIPS PETROLEUM CO,13928,1,0,0.036060274,2.78000E-07,0.0067570386,0.021534417,0.006756761,0.02153414,0.036060
20423,2015m12,PHILLIPS PETROLEUM CO,13928,1,0,-0.13617022,2.78000E-06,-0.022346674,-0.10502278,-0.022349454,-0.10502556,-0.136173
20454,2016m1,PHILLIPS PETROLEUM CO,13928,1,0,-0.16298987,3.89000E-06,-0.056998283,-0.034980115,-0.057002173,-0.03498401,-0.162994
20485,2016m2,PHILLIPS PETROLEUM CO,13928,1,0,-0.12755138,6.25000E-06,0.00068726775,-0.028002011,0.000681018,-0.02800826,-0.127558
20514,2016m3,PHILLIPS PETROLEUM CO,13928,1,0,0.19036354,6.25000E-06,0.070505328,0.10164375,0.070499078,0.10163750,0.190357
20545,2016m4,PHILLIPS PETROLEUM CO,13928,1,0,0.18673952,4.72000E-06,0.011831184,0.090644702,0.011826464,0.09063998,0.186735
20575,2016m5,PHILLIPS PETROLEUM CO,13928,1,0,-0.078413986,4.31000E-06,0.014391575,-0.009333293,0.014387265,-0.00933760,-0.078418
20606,2016m6,PHILLIPS PETROLEUM CO,13928,1,0,-0.0043389415,5.00000E-06,0.0031732204,0.027145721,0.003168220,0.02714072,-0.004344
20636,2016m7,PHILLIPS PETROLEUM CO,13928,1,0,-0.058058236,5.14000E-06,0.038786817,-0.012602591,0.038781677,-0.01260773,-0.058063
20667,2016m8,PHILLIPS PETROLEUM CO,13928,1,0,0.0056344806,5.00000E-06,0.002798747,0.016770625,0.002793747,0.01676563,0.005629
20698,2016m9,PHILLIPS PETROLEUM CO,13928,1,0,0.058952548,6.81000E-06,0.0030445021,0.036925249,0.003037692,0.03691844,0.058946
20728,2016m10,PHILLIPS PETROLEUM CO,13928,1,0,0.001617784,5.56000E-06,-0.027060967,-0.043223623,-0.027066527,-0.04322918,0.001612
20759,2016m11,PHILLIPS PETROLEUM CO,13928,1,0,0.13803351,5.00000E-06,0.040418684,0.10481346,0.040413684,0.10480846,0.138029
20789,2016m12,PHILLIPS PETROLEUM CO,13928,1,0,0.033388268,6.94000E-06,0.018747913,0.017279392,0.018740973,0.01727245,0.033381
20820,2017m1,PHILLIPS PETROLEUM CO,13928,1,0,-0.027522963,1.25021E-05,0.022173285,-0.032129556,0.022160783,-0.03214206,-0.027535
20851,2017m2,PHILLIPS PETROLEUM CO,13928,1,0,-0.019249009,1.30575E-05,0.032628167,-0.020850539,0.032615109,-0.02086360,-0.019262
20879,2017m3,PHILLIPS PETROLEUM CO,13928,1,0,0.048349787,1.22239E-05,0.0020500966,-0.014855431,0.002037873,-0.01486765,0.048338
20910,2017m4,PHILLIPS PETROLEUM CO,13928,1,0,-0.039302167,2.00888E-05,0.0096190702,-0.029470745,0.009598981,-0.02949083,-0.039322
20940,2017m5,PHILLIPS PETROLEUM CO,13928,1,0,-0.061996605,1.83379E-05,0.0093579441,-0.035377271,0.009339606,-0.03539561,-0.062015
20971,2017m6,PHILLIPS PETROLEUM CO,13928,1,0,-0.01633474,2.02823E-05,0.0096782167,-0.001225642,0.009657934,-0.00124592,-0.016355
21001,2017m7,PHILLIPS PETROLEUM CO,13928,1,0,-0.00026024188,2.27848E-05,0.017181421,0.0068007344,0.017158636,0.00677795,-0.000283
21032,2017m8,PHILLIPS PETROLEUM CO,13928,1,0,-0.037690084,2.68142E-05,0.0016129673,-0.054788373,0.001586153,-0.05481519,-0.037717
21063,2017m9,PHILLIPS PETROLEUM CO,13928,1,0,0.14635821,2.49810E-05,0.023813292,0.10179578,0.023788311,0.10177080,0.146333
21093,2017m10,PHILLIPS PETROLEUM CO,13928,1,0,0.026409995,2.61203E-05,0.02134813,-0.010358986,0.021322010,-0.01038511,0.026384
21124,2017m11,PHILLIPS PETROLEUM CO,13928,1,0,-0.0052786022,2.68142E-05,0.027409703,0.017523116,0.027382889,0.01749630,-0.005305
21154,2017m12,PHILLIPS PETROLEUM CO,13928,1,0,0.07881286,3.09857E-05,0.01228676,0.052705396,0.012255774,0.05267441,0.078782
21185,2018m1,PHILLIPS PETROLEUM CO,13928,1,0,0.071415596,3.47385E-05,0.050687827,0.035842739,0.050653088,0.03580800,0.071381
21216,2018m2,PHILLIPS PETROLEUM CO,13928,1,0,-0.071458146,3.27896E-05,-0.039435159,-0.10835005,-0.039467949,-0.10838284,-0.071491
21244,2018m3,PHILLIPS PETROLEUM CO,13928,1,0,0.091695815,3.73765E-05,-0.018494524,0.01716361,-0.018531900,0.01712623,0.091658
21275,2018m4,PHILLIPS PETROLEUM CO,13928,1,0,0.1047394,4.44721E-05,0.0048402748,0.094941311,0.004795803,0.09489684,0.104695
21305,2018m5,PHILLIPS PETROLEUM CO,13928,1,0,0.033077642,4.50243E-05,0.026277516,0.02994173,0.026232492,0.02989671,0.033033
21336,2018m6,PHILLIPS PETROLEUM CO,13928,1,0,0.033091012,4.76707E-05,0.005291238,0.0058485186,0.005243567,0.00580085,0.033043
21366,2018m7,PHILLIPS PETROLEUM CO,13928,1,0,0.04084729,4.80868E-05,0.031689063,0.015538585,0.031640976,0.01549050,0.040799
21397,2018m8,PHILLIPS PETROLEUM CO,13928,1,0,0.017458808,5.19755E-05,0.030351875,-0.034751043,0.030299900,-0.03480302,0.017407
21428,2018m9,PHILLIPS PETROLEUM CO,13928,1,0,0.054065112,5.29545E-05,0.0004799538,0.02441599,0.000426999,0.02436304,0.054012
21458,2018m10,PHILLIPS PETROLEUM CO,13928,1,0,-0.091894113,5.79620E-05,-0.072749645,-0.11259209,-0.072807607,-0.11265005,-0.091952
21489,2018m11,PHILLIPS PETROLEUM CO,13928,1,0,-0.0045693796,5.97633E-05,0.044112142,0.037761305,0.044052379,0.03770154,-0.004629
21519,2018m12,PHILLIPS PETROLEUM CO,13928,1,0,-0.022543762,6.13007E-05,-0.074872576,-0.092164949,-0.074933877,-0.09222625,-0.022605
21550,2019m1,PHILLIPS PETROLEUM CO,13928,1,0,0.085645616,6.26919E-05,0.08800894,0.11211858,0.087946248,0.11205589,0.085583
21581,2019m2,PHILLIPS PETROLEUM CO,13928,1,0,0.0069776135,6.58941E-05,0.032714512,0.023047995,0.032648618,0.02298210,0.006912
21609,2019m3,PHILLIPS PETROLEUM CO,13928,1,0,-0.016359625,6.49201E-05,0.013366196,0.021278076,0.013301276,0.02121316,-0.016425
21640,2019m4,PHILLIPS PETROLEUM CO,13928,1,0,-0.05424032,6.43614E-05,0.03786733,-0.00015126981,0.037802969,-0.00021563,-0.054305
21670,2019m5,PHILLIPS PETROLEUM CO,13928,1,0,-0.061305132,6.57441E-05,-0.061593663,-0.11102708,-0.061659407,-0.11109282,-0.061371
21701,2019m6,PHILLIPS PETROLEUM CO,13928,1,0,0.034599751,6.24137E-05,0.067385904,0.093888342,0.067323490,0.09382593,0.034537
21731,2019m7,PHILLIPS PETROLEUM CO,13928,1,0,-0.016828539,5.40672E-05,0.013151872,-0.017256979,0.013097805,-0.01731105,-0.016883
21762,2019m8,PHILLIPS PETROLEUM CO,13928,1,0,-0.11679082,5.54505E-05,-0.020256182,-0.083253607,-0.020311632,-0.08330906,-0.116846
21793,2019m9,PHILLIPS PETROLEUM CO,13928,1,0,0.091989256,5.39281E-05,0.015959764,0.039342951,0.015905836,0.03928902,0.091935
21823,2019m10,PHILLIPS PETROLEUM CO,13928,1,0,-0.018570788,4.78330E-05,0.020895692,-0.020438362,0.020847859,-0.02048620,-0.018619
21854,2019m11,PHILLIPS PETROLEUM CO,13928,1,0,0.090477705,4.09966E-05,0.036646236,0.02176976,0.036605239,0.02172876,0.090437
21884,2019m12,PHILLIPS PETROLEUM CO,13928,1,0,0.084918261,4.28025E-05,0.028492387,0.060271949,0.028449584,0.06022915,0.084875
14245,1999m1,SCHLUMBERGER LTD,14277,1,0,0.026954161,1.16855E-04,0.038504586,-0.065595709,0.038387731,-0.06571256,0.026837
14276,1999m2,SCHLUMBERGER LTD,14277,1,0,0.023627121,1.17826E-04,-0.038085721,-0.0085959872,-0.038203547,-0.00871381,0.023509
14304,1999m3,SCHLUMBERGER LTD,14277,1,0,0.23938225,1.12811E-04,0.038275369,0.14139979,0.038162558,0.14128698,0.239269
14335,1999m4,SCHLUMBERGER LTD,14277,1,0,0.061266877,1.33738E-04,0.049068794,0.14803049,0.048935056,0.14789675,0.061133
14365,1999m5,SCHLUMBERGER LTD,14277,1,0,-0.057729941,1.23260E-04,-0.020548344,-0.021582734,-0.020671604,-0.02170599,-0.057853
14396,1999m6,SCHLUMBERGER LTD,14277,1,0,0.061407458,1.19916E-04,0.051715218,0.020415537,0.051595302,0.02029562,0.061288
14426,1999m7,SCHLUMBERGER LTD,14277,1,0,-0.049067713,1.15912E-04,-0.031125946,0.018941505,-0.031241858,0.01882559,-0.049184
14457,1999m8,SCHLUMBERGER LTD,14277,1,0,0.10113519,1.20264E-04,-0.0088511091,0.010934936,-0.008971374,0.01081467,0.101015
14488,1999m9,SCHLUMBERGER LTD,14277,1,0,-0.062898725,1.25389E-04,-0.022750048,-0.046016637,-0.022875437,-0.04614203,-0.063024
14518,1999m10,SCHLUMBERGER LTD,14277,1,0,-0.059057396,1.19296E-04,0.05984056,-0.029328687,0.059721264,-0.02944798,-0.059177
14549,1999m11,SCHLUMBERGER LTD,14277,1,0,0.010796784,1.19436E-04,0.033306815,-0.0017341104,0.033187379,-0.00185355,0.010677
14579,1999m12,SCHLUMBERGER LTD,14277,1,0,-0.02711107,1.11044E-04,0.077118553,0.0035492752,0.077007509,0.00343823,-0.027222
14610,2000m1,SCHLUMBERGER LTD,14277,1,0,0.10770975,1.18321E-04,-0.033030529,0.028235294,-0.033148850,0.02811697,0.107591
14641,2000m2,SCHLUMBERGER LTD,14277,1,0,0.21304257,1.42256E-04,0.03263865,-0.042334098,0.032496394,-0.04247635,0.212900
14670,2000m3,SCHLUMBERGER LTD,14277,1,0,0.035752054,1.39251E-04,0.050789982,0.12455773,0.050650731,0.12441848,0.035613
14701,2000m4,SCHLUMBERGER LTD,14277,1,0,0.00081699685,1.61532E-04,-0.059529461,-0.014925371,-0.059690993,-0.01508690,0.000655
14731,2000m5,SCHLUMBERGER LTD,14277,1,0,-0.03918368,1.47655E-04,-0.037927296,0.11742424,-0.038074951,0.11727658,-0.039331
14762,2000m6,SCHLUMBERGER LTD,14277,1,0,0.017197646,1.28097E-04,0.052085973,-0.055097468,0.051957876,-0.05522556,0.017070
14792,2000m7,SCHLUMBERGER LTD,14277,1,0,-0.0050462643,1.48352E-04,-0.028385125,-0.044012282,-0.028533477,-0.04416063,-0.005195
14823,2000m8,SCHLUMBERGER LTD,14277,1,0,0.15384614,1.64909E-04,0.075791962,0.10920771,0.075627053,0.10904280,0.153681
14854,2000m9,SCHLUMBERGER LTD,14277,1,0,-0.03306888,1.64196E-04,-0.051347088,0.01632951,-0.051511284,0.01616531,-0.033233
14884,2000m10,SCHLUMBERGER LTD,14277,1,0,-0.09144558,1.58394E-04,-0.021384722,-0.042033873,-0.021543116,-0.04219227,-0.091604
14915,2000m11,SCHLUMBERGER LTD,14277,1,0,-0.18555008,1.66234E-04,-0.10299527,-0.052450977,-0.103161504,-0.05261721,-0.185716
14945,2000m12,SCHLUMBERGER LTD,14277,1,0,0.29253781,1.60011E-04,0.020499526,0.10206194,0.020339515,0.10190193,0.292378
14976,2001m1,SCHLUMBERGER LTD,14277,1,0,-0.039249372,1.54837E-04,0.041932203,-0.031864375,0.041777366,-0.03201921,-0.039404
15007,2001m2,SCHLUMBERGER LTD,14277,1,0,-0.16752672,1.30047E-04,-0.099504508,-0.012138229,-0.099634555,-0.01226828,-0.167657
15035,2001m3,SCHLUMBERGER LTD,14277,1,0,-0.096313722,1.33390E-04,-0.070444085,-0.029795604,-0.070577475,-0.02992899,-0.096447
15066,2001m4,SCHLUMBERGER LTD,14277,1,0,0.15084191,1.22355E-04,0.084054954,0.10325727,0.083932599,0.10313492,0.150720
15096,2001m5,SCHLUMBERGER LTD,14277,1,0,-0.049321331,1.00747E-04,0.010347549,-0.0094478838,0.010246802,-0.00954863,-0.049422
15127,2001m6,SCHLUMBERGER LTD,14277,1,0,-0.1622709,9.19238E-05,-0.017543621,-0.09116216,-0.017635545,-0.09125408,-0.162363
15157,2001m7,SCHLUMBERGER LTD,14277,1,0,0.020892655,9.01791E-05,-0.018042443,-0.011532138,-0.018132622,-0.01162232,0.020802
15188,2001m8,SCHLUMBERGER LTD,14277,1,0,-0.084883727,9.78879E-05,-0.05868154,-0.04233335,-0.058779428,-0.04243124,-0.084982
15219,2001m9,SCHLUMBERGER LTD,14277,1,0,0.043742437,9.27549E-05,0.012785455,0.034992661,0.012692700,0.03489991,0.043650
15249,2001m10,SCHLUMBERGER LTD,14277,1,0,0.064217098,6.22050E-05,0.035866681,0.038370155,0.035804476,0.03830795,0.064155
15280,2001m11,SCHLUMBERGER LTD,14277,1,0,-0.0077221924,6.02501E-05,0.066907324,-0.062136617,0.066847074,-0.06219687,-0.007782
15310,2001m12,SCHLUMBERGER LTD,14277,1,0,0.13048886,5.14246E-05,0.017726334,0.03986796,0.017674909,0.03981654,0.130437
15341,2002m1,SCHLUMBERGER LTD,14277,1,0,0.026205609,4.62757E-05,-0.016031085,-0.035580553,-0.016077361,-0.03562683,0.026159
15372,2002m2,SCHLUMBERGER LTD,14277,1,0,0.035788596,4.58628E-05,-0.021739893,0.034174725,-0.021785756,0.03412886,0.035743
15400,2002m3,SCHLUMBERGER LTD,14277,1,0,0.01047931,4.81575E-05,0.04468707,0.088491246,0.044638913,0.08844309,0.010431
15431,2002m4,SCHLUMBERGER LTD,14277,1,0,-0.069194146,4.80184E-05,-0.049589068,-0.035998579,-0.049637086,-0.03604660,-0.069242
15461,2002m5,SCHLUMBERGER LTD,14277,1,0,-0.056803659,4.75260E-05,-0.010378457,-0.01759425,-0.010425983,-0.01764178,-0.056851
15492,2002m6,SCHLUMBERGER LTD,14277,1,0,-0.096171945,4.68352E-05,-0.07038027,-0.036597311,-0.070427105,-0.03664415,-0.096219
15522,2002m7,SCHLUMBERGER LTD,14277,1,0,-0.091213793,4.60008E-05,-0.1116415,-0.15827754,-0.111687501,-0.15832354,-0.091260
15553,2002m8,SCHLUMBERGER LTD,14277,1,0,0.011125376,4.73858E-05,0.0079869293,0.015064251,0.007939543,0.01501687,0.011078
15584,2002m9,SCHLUMBERGER LTD,14277,1,0,-0.10992825,4.64180E-05,-0.10004705,-0.0713709,-0.100093468,-0.07141732,-0.109975
15614,2002m10,SCHLUMBERGER LTD,14277,1,0,0.01764778,4.32168E-05,0.067965768,-0.0090438509,0.067922551,-0.00908707,0.017605
15645,2002m11,SCHLUMBERGER LTD,14277,1,0,0.11530329,4.03708E-05,0.085769519,0.041641913,0.085729148,0.04160154,0.115263
15675,2002m12,SCHLUMBERGER LTD,14277,1,0,-0.044776723,3.37625E-05,-0.053307008,0.00010777287,-0.053340771,0.00007401,-0.044810
15706,2003m1,SCHLUMBERGER LTD,14277,1,0,-0.10430029,3.15392E-05,-0.023471564,-0.025078347,-0.023503103,-0.02510989,-0.104332
15737,2003m2,SCHLUMBERGER LTD,14277,1,0,0.10893548,3.16802E-05,-0.015363033,0.029398225,-0.015394713,0.02936654,0.108904
15765,2003m3,SCHLUMBERGER LTD,14277,1,0,-0.086517721,3.30008E-05,0.010387371,0.0012980662,0.010354370,0.00126507,-0.086551
15796,2003m4,SCHLUMBERGER LTD,14277,1,0,0.10313081,3.14702E-05,0.082706094,-0.0085125687,0.082674624,-0.00854404,0.103099
15826,2003m5,SCHLUMBERGER LTD,14277,1,0,0.15955161,3.05658E-05,0.063492015,0.10619071,0.063461449,0.10616014,0.159521
15857,2003m6,SCHLUMBERGER LTD,14277,1,0,-0.017802594,3.20277E-05,0.016381502,-0.012819953,0.016349474,-0.01285198,-0.017835
15887,2003m7,SCHLUMBERGER LTD,14277,1,0,-0.052554134,2.15333E-05,0.023042586,-0.035342973,0.023021053,-0.03536451,-0.052576
15918,2003m8,SCHLUMBERGER LTD,14277,1,0,0.1026736,2.41054E-05,0.025064796,0.063793078,0.025040691,0.06376897,0.102649
15949,2003m9,SCHLUMBERGER LTD,14277,1,0,-0.022419648,2.71627E-05,-0.0091809705,-0.020678932,-0.009208133,-0.02070609,-0.022447
15979,2003m10,SCHLUMBERGER LTD,14277,1,0,-0.02339239,2.17415E-05,0.052226707,0.0055252025,0.052204965,0.00550346,-0.023414
16010,2003m11,SCHLUMBERGER LTD,14277,1,0,-0.0055888006,2.63291E-05,0.017171297,0.0082424693,0.017144968,0.00821614,-0.005615
16040,2003m12,SCHLUMBERGER LTD,14277,1,0,0.16382109,2.59102E-05,0.043448426,0.12639329,0.043422516,0.12636738,0.163795
16071,2004m1,SCHLUMBERGER LTD,14277,1,0,0.11928285,2.20859E-05,0.023842679,0.022875784,0.023820593,0.02285370,0.119261
16102,2004m2,SCHLUMBERGER LTD,14277,1,0,0.057226926,2.29238E-05,0.01544934,0.052538149,0.015426416,0.05251523,0.057204
16131,2004m3,SCHLUMBERGER LTD,14277,1,0,-0.0099240122,2.58423E-05,-0.010656404,-0.0061753788,-0.010682246,-0.00620122,-0.009950
16162,2004m4,SCHLUMBERGER LTD,14277,1,0,-0.083320282,2.57712E-05,-0.024238879,0.017041583,-0.024264650,0.01701581,-0.083346
16192,2004m5,SCHLUMBERGER LTD,14277,1,0,-0.020032473,2.22984E-05,0.014090464,-0.0030160886,0.014068166,-0.00303839,-0.020055
16223,2004m6,SCHLUMBERGER LTD,14277,1,0,0.11089733,2.55644E-05,0.021629544,0.062343515,0.021603980,0.06231795,0.110872
16253,2004m7,SCHLUMBERGER LTD,14277,1,0,0.012753918,2.95930E-05,-0.03768605,0.030813254,-0.037715643,0.03078366,0.012724
16284,2004m8,SCHLUMBERGER LTD,14277,1,0,-0.036234457,3.42519E-05,0.0027945098,-0.015408321,0.002760258,-0.01544257,-0.036269
16315,2004m9,SCHLUMBERGER LTD,14277,1,0,0.08915855,3.93233E-05,0.020541692,0.097559355,0.020502369,0.09752003,0.089119
16345,2004m10,SCHLUMBERGER LTD,14277,1,0,-0.048422173,4.03005E-05,0.016070303,0.014703787,0.016030002,0.01466349,-0.048462
16376,2004m11,SCHLUMBERGER LTD,14277,1,0,0.039590746,4.72535E-05,0.037141424,0.065025538,0.037094171,0.06497828,0.039543
16406,2004m12,SCHLUMBERGER LTD,14277,1,0,0.022999862,5.60083E-05,0.036282334,-0.030617042,0.036226326,-0.03067305,0.022944
16437,2005m1,SCHLUMBERGER LTD,14277,1,0,0.016280865,4.79488E-05,-0.026517818,0.033865627,-0.026565767,0.03381768,0.016233
16468,2005m2,SCHLUMBERGER LTD,14277,1,0,0.11199289,5.52449E-05,0.022697801,0.16777629,0.022642556,0.16772105,0.111938
16496,2005m3,SCHLUMBERGER LTD,14277,1,0,-0.065871358,6.83199E-05,-0.016850591,-0.019124312,-0.016918911,-0.01919263,-0.065940
16527,2005m4,SCHLUMBERGER LTD,14277,1,0,-0.029370029,7.15995E-05,-0.025221592,-0.054117095,-0.025293191,-0.05418869,-0.029442
16557,2005m5,SCHLUMBERGER LTD,14277,1,0,-0.00058472768,7.34756E-05,0.037993193,0.027866857,0.037919717,0.02779338,-0.000658
16588,2005m6,SCHLUMBERGER LTD,14277,1,0,0.11401279,7.58995E-05,0.011474352,0.069729075,0.011398452,0.06965318,0.113937
16618,2005m7,SCHLUMBERGER LTD,14277,1,0,0.1027126,8.11338E-05,0.04332678,0.070866086,0.043245646,0.07078495,0.102631
16649,2005m8,SCHLUMBERGER LTD,14277,1,0,0.029734962,8.83692E-05,-0.0060141184,0.063865565,-0.006102488,0.06377720,0.029647
16680,2005m9,SCHLUMBERGER LTD,14277,1,0,-0.019002996,9.22463E-05,0.010593397,0.062826492,0.010501151,0.06273425,-0.019095
16710,2005m10,SCHLUMBERGER LTD,14277,1,0,0.073980816,8.57937E-05,-0.013740895,-0.076381281,-0.013826689,-0.07646707,0.073895
16741,2005m11,SCHLUMBERGER LTD,14277,1,0,0.045091022,1.02214E-04,0.034165464,0.0042616553,0.034063250,0.00415944,0.044989
16771,2005m12,SCHLUMBERGER LTD,14277,1,0,0.017002692,1.08115E-04,0.0034972755,0.018057451,0.003389161,0.01794934,0.016895
16802,2006m1,SCHLUMBERGER LTD,14277,1,0,0.31188878,1.09467E-04,0.040057153,0.14609417,0.039947686,0.14598470,0.311779
16833,2006m2,SCHLUMBERGER LTD,14277,1,0,-0.095730253,1.14735E-04,-0.0016283552,-0.092264995,-0.001743090,-0.09237973,-0.095845
16861,2006m3,SCHLUMBERGER LTD,14277,1,0,0.10060869,1.22255E-04,0.018970178,0.042485442,0.018847923,0.04236319,0.100486
16892,2006m4,SCHLUMBERGER LTD,14277,1,0,0.092517965,1.27023E-04,0.013077589,0.050367609,0.012950566,0.05024059,0.092391
16922,2006m5,SCHLUMBERGER LTD,14277,1,0,-0.051634364,1.25490E-04,-0.0310251,-0.027826393,-0.031150590,-0.02795188,-0.051760
16953,2006m6,SCHLUMBERGER LTD,14277,1,0,-0.0050535938,1.29768E-04,-0.0003182299,0.025401149,-0.000447998,0.02527138,-0.005183
16983,2006m7,SCHLUMBERGER LTD,14277,1,0,0.022953326,1.22283E-04,-0.0096833464,0.022489557,-0.009805630,0.02236727,0.022831
17014,2006m8,SCHLUMBERGER LTD,14277,1,0,-0.083021678,1.37031E-04,0.025151808,-0.050809942,0.025014777,-0.05094697,-0.083159
17045,2006m9,SCHLUMBERGER LTD,14277,1,0,0.013954057,1.39857E-04,0.019410975,-0.03660617,0.019271118,-0.03674603,0.013814
17075,2006m10,SCHLUMBERGER LTD,14277,1,0,0.038356505,1.25072E-04,0.034900714,0.058527492,0.034775642,0.05840242,0.038231
17106,2006m11,SCHLUMBERGER LTD,14277,1,0,0.08261586,1.41490E-04,0.025525862,0.088035017,0.025384372,0.08789353,0.082474
17136,2006m12,SCHLUMBERGER LTD,14277,1,0,-0.076014161,1.43203E-04,0.010861081,-0.028151929,0.010717878,-0.02829513,-0.076157
17167,2007m1,SCHLUMBERGER LTD,14277,1,0,0.0052248533,1.29323E-04,0.019592071,-0.0092103146,0.019462748,-0.00933964,0.005096
17198,2007m2,SCHLUMBERGER LTD,14277,1,0,-0.0081346203,1.35062E-04,-0.014020795,-0.020485433,-0.014155857,-0.02062049,-0.008270
17226,2007m3,SCHLUMBERGER LTD,14277,1,0,0.10031845,1.42027E-04,0.012952416,0.062914088,0.012810389,0.06277206,0.100176
17257,2007m4,SCHLUMBERGER LTD,14277,1,0,0.068451568,1.38453E-04,0.039758045,0.051260784,0.039619592,0.05112233,0.068313
17287,2007m5,SCHLUMBERGER LTD,14277,1,0,0.054720316,1.30343E-04,0.038909491,0.07779713,0.038779148,0.07766679,0.054590
17318,2007m6,SCHLUMBERGER LTD,14277,1,0,0.093176655,1.30377E-04,-0.014821285,0.012994397,-0.014951662,0.01286402,0.093046
17348,2007m7,SCHLUMBERGER LTD,14277,1,0,0.11514008,1.16709E-04,-0.031721417,0.00014497715,-0.031838126,0.00002827,0.115023
17379,2007m8,SCHLUMBERGER LTD,14277,1,0,0.020639773,1.37021E-04,0.01169362,0.012029015,0.011556599,0.01189199,0.020503
